@RELATION auto-sklearn_FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE MissingValues NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE ClassOccurences NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE NumSymbols NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC
@ATTRIBUTE Kurtosisses NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE Skewnesses NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE PCA NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC

@DATA
75225,1.0,1e-05,0.0,5e-05,1e-05,0.0,0.00122,0.00086,1e-05,0.00023,1e-05,0.00014,0.0,1e-05,1e-05,3e-05,4e-05,2e-05,0.0,3e-05,1e-05,0.0001,2e-05,0.0,2e-05,5e-05,0.00028,0.0,0.0,6e-05,0.00016,5e-05,0.00028,4e-05,6e-05,6e-05,0.00013,0.00033,5e-05,7e-05,7e-05,0.00014,0.00054,0.09136,0.01059,0.24187,0.04275,0.0149,0.37268,0.00188,4e-05,0.00061,0.00123
75109,1.0,1e-05,0.0,0.00019,1e-05,1e-05,0.00364,0.00298,1e-05,0.00042,1e-05,0.00025,0.0,1e-05,1e-05,3e-05,5e-05,2e-05,1e-05,3e-05,1e-05,0.00012,3e-05,0.0,2e-05,6e-05,0.00031,0.0,0.0,6e-05,0.00018,6e-05,0.00029,5e-05,5e-05,5e-05,0.00013,0.00037,4e-05,7e-05,8e-05,0.00018,0.00203,0.12665,0.02453,1.14122,0.31863,0.02902,2.09214,0.0025,4e-05,0.00083,0.00164
75175,1.0,1e-05,0.0,0.00027,1e-05,0.0,0.00599,0.00543,1e-05,0.00045,1e-05,0.00013,0.0,1e-05,1e-05,3e-05,5e-05,1e-05,1e-05,3e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00028,0.0,0.0,6e-05,0.00016,5e-05,0.00026,4e-05,5e-05,5e-05,0.00012,0.00033,4e-05,6e-05,8e-05,0.00015,0.0037,0.11058,0.02146,0.4425,0.05873,0.02511,0.58659,0.00212,2e-05,0.00072,0.00137
75133,1.0,1e-05,0.0,0.0001,1e-05,1e-05,0.00361,0.00289,1e-05,0.00047,1e-05,0.00027,0.0,1e-05,1e-05,3e-05,5e-05,2e-05,1e-05,3e-05,1e-05,0.00014,3e-05,0.0,2e-05,8e-05,0.00032,0.0,0.0,7e-05,0.00018,6e-05,0.0003,4e-05,6e-05,6e-05,0.00014,0.00036,4e-05,7e-05,8e-05,0.00016,0.00189,0.13924,0.01916,0.10194,0.02978,0.01792,0.74176,0.00245,3e-05,0.00088,0.00154
75142,1.0,1e-05,0.0,0.00055,1e-05,0.0,0.01162,0.01038,1e-05,0.00097,1e-05,0.00029,0.0,1e-05,1e-05,3e-05,4e-05,2e-05,1e-05,3e-05,1e-05,0.00013,3e-05,1e-05,2e-05,7e-05,0.00031,0.0,0.0,7e-05,0.00017,6e-05,0.00027,4e-05,6e-05,5e-05,0.00013,0.00037,4e-05,8e-05,8e-05,0.00017,0.00703,0.17254,0.04115,0.14436,0.03959,0.03363,2.29227,0.00302,3e-05,0.00111,0.00188
75120,1.0,1e-05,0.0,6e-05,1e-05,1e-05,0.03798,0.01209,0.00039,0.01564,0.00048,0.01112,0.0,0.0004,0.00039,0.00079,0.00083,0.00075,1e-05,0.00083,1e-05,0.0001,2e-05,0.0,2e-05,6e-05,0.00027,0.0,0.0,6e-05,0.00015,5e-05,0.00222,0.00048,0.0005,0.00053,0.00071,0.0023,0.00048,0.0005,0.00054,0.00077,0.00038,11.35599,0.50638,41.47984,9.29625,0.14186,22.21381,0.0529,0.00045,0.02575,0.0267
75215,1.0,1e-05,0.0,0.00016,1e-05,0.0,0.00387,0.00317,1e-05,0.00048,1e-05,0.00024,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,1e-05,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00028,0.0,0.0,6e-05,0.00016,5e-05,0.0003,4e-05,6e-05,6e-05,0.00014,0.00037,4e-05,7e-05,8e-05,0.00017,0.00199,0.25324,0.0349,0.11972,0.03339,0.02752,5.21674,0.00405,3e-05,0.00161,0.00241
75219,1.0,1e-05,0.0,0.00019,1e-05,0.0,0.00466,0.00407,1e-05,0.00044,1e-05,0.00016,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,0.0,3e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00039,0.0,0.0,9e-05,0.00023,5e-05,0.00027,4e-05,5e-05,5e-05,0.00012,0.00033,5e-05,7e-05,7e-05,0.00014,0.00274,0.08859,0.0198,0.45276,0.044,0.02154,0.67742,0.00237,3e-05,0.00073,0.00162
75230,1.0,0.0,0.0,8e-05,1e-05,0.0,0.00075,0.00051,1e-05,0.00016,1e-05,9e-05,0.0,1e-05,1e-05,3e-05,4e-05,2e-05,0.0,3e-05,1e-05,0.00013,3e-05,1e-05,3e-05,6e-05,0.00027,0.0,0.0,6e-05,0.00016,5e-05,0.00028,5e-05,5e-05,5e-05,0.00013,0.00032,4e-05,7e-05,8e-05,0.00014,0.00046,0.07998,0.07063,0.79486,0.59964,0.02578,0.08668,0.00157,2e-05,0.00051,0.00104
75171,1.0,0.0,0.0,0.00012,1e-05,0.0,0.00244,0.0022,1e-05,0.0002,1e-05,6e-05,0.0,1e-05,1e-05,2e-05,4e-05,1e-05,1e-05,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00028,0.0,0.0,6e-05,0.00016,5e-05,0.00024,4e-05,4e-05,5e-05,0.00011,0.00031,4e-05,6e-05,7e-05,0.00014,0.0018,0.03709,0.01187,0.21313,0.04672,0.02088,0.25632,0.0018,3e-05,0.00052,0.00125
75240,1.0,1e-05,0.0,0.00011,1e-05,0.0,0.0029,0.00218,1e-05,0.00044,1e-05,0.0003,0.0,1e-05,1e-05,3e-05,5e-05,2e-05,1e-05,3e-05,1e-05,0.00012,4e-05,0.0,2e-05,6e-05,0.0003,0.0,0.0,6e-05,0.00017,6e-05,0.00033,5e-05,6e-05,6e-05,0.00017,0.0004,5e-05,8e-05,8e-05,0.00018,0.00124,0.54928,0.06282,0.18494,0.0554,0.0336,6.26506,0.00587,8e-05,0.00241,0.00338
75126,1.0,1e-05,0.0,7e-05,1e-05,1e-05,0.0379,0.01209,0.00039,0.01561,0.00049,0.01109,0.0,0.00039,0.0004,0.0008,0.00083,0.00074,1e-05,0.00084,1e-05,0.00012,2e-05,0.0,4e-05,6e-05,0.00038,0.0,0.0,9e-05,0.00023,5e-05,0.00223,0.00048,0.00049,0.00055,0.00071,0.00226,0.00047,0.00052,0.00054,0.00073,0.00039,11.41141,0.52414,44.42997,9.64647,0.13928,22.2658,0.05398,0.00049,0.02623,0.02726
75189,1.0,1e-05,0.0,0.00657,2e-05,0.0,1.73635,1.71748,1e-05,0.01191,1e-05,0.00698,0.0,1e-05,1e-05,3e-05,5e-05,1e-05,0.0,4e-05,2e-05,0.00018,2e-05,1e-05,3e-05,0.00013,0.00045,0.0,0.0,9e-05,0.00027,8e-05,0.00031,4e-05,5e-05,6e-05,0.00016,0.0004,4e-05,7e-05,7e-05,0.00022,0.08216,0.0,0.0,0.0,1e-05,2e-05,4.22686,0.02427,2e-05,0.01143,0.01283
75192,1.0,0.0,0.0,7e-05,1e-05,0.0,0.00117,0.00103,1e-05,0.00011,1e-05,4e-05,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,1e-05,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.0004,0.0,0.0,9e-05,0.00025,5e-05,0.00025,4e-05,5e-05,5e-05,0.00011,0.00029,4e-05,5e-05,6e-05,0.00013,0.00078,0.01824,0.00839,0.08891,0.01674,0.02091,0.08625,0.00903,3e-05,0.00043,0.00857
75166,1.0,1e-05,0.0,0.00011,1e-05,0.0,0.00247,0.00223,1e-05,0.0002,1e-05,6e-05,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,1e-05,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.0003,0.0,0.0,7e-05,0.00017,6e-05,0.00025,4e-05,5e-05,5e-05,0.00011,0.00031,4e-05,6e-05,7e-05,0.00014,0.00176,0.03835,0.01233,0.19558,0.04799,0.02325,0.25623,0.00174,3e-05,0.00051,0.0012
75212,1.0,1e-05,0.0,4e-05,1e-05,0.0,0.00059,0.00043,1e-05,0.00012,1e-05,6e-05,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,0.0,3e-05,1e-05,0.00013,3e-05,0.0,2e-05,8e-05,0.0003,0.0,0.0,6e-05,0.00017,6e-05,0.00028,4e-05,6e-05,6e-05,0.00013,0.00033,4e-05,7e-05,7e-05,0.00014,0.00036,0.05704,0.00979,0.07271,0.01749,0.01467,0.09882,0.00175,4e-05,0.00051,0.0012
75213,1.0,0.0,0.0,4e-05,1e-05,0.0,0.00043,0.00035,1e-05,6e-05,1e-05,3e-05,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,0.0,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00038,0.0,0.0,9e-05,0.00023,5e-05,0.00027,5e-05,5e-05,5e-05,0.00012,0.00034,4e-05,7e-05,7e-05,0.00015,0.00035,0.06178,0.00769,0.00965,0.00588,0.01401,0.10755,0.00157,3e-05,0.00047,0.00108
75134,1.0,1e-05,0.0,0.0033,1e-05,0.0,0.04769,0.04384,1e-05,0.00309,1e-05,0.00079,0.0,1e-05,1e-05,3e-05,5e-05,1e-05,1e-05,3e-05,1e-05,0.00018,4e-05,1e-05,3e-05,0.00011,0.00047,0.0,0.0,0.0001,0.0003,7e-05,0.0003,5e-05,5e-05,5e-05,0.00016,0.0004,4e-05,8e-05,9e-05,0.00018,0.02665,0.86503,0.28764,6.226,1.69086,0.12607,10.59568,0.01215,2e-05,0.00564,0.0065
2122,1.0,1e-05,0.0,0.00059,1e-05,0.0,0.00761,0.00696,1e-05,0.00054,1e-05,0.00013,0.0,1e-05,1e-05,2e-05,4e-05,1e-05,0.0,3e-05,1e-05,0.00012,3e-05,1e-05,2e-05,7e-05,0.00042,0.0,0.0,0.0001,0.00026,6e-05,0.00031,5e-05,5e-05,5e-05,0.00015,0.00038,4e-05,7e-05,8e-05,0.00019,0.00508,0.38165,0.12499,0.34217,0.05347,0.044,14.78135,0.00636,3e-05,0.00234,0.00399
75163,1.0,0.0,0.0,0.0001,1e-05,0.0,0.00219,0.002,1e-05,0.00017,1e-05,5e-05,0.0,1e-05,1e-05,2e-05,4e-05,1e-05,0.0,2e-05,1e-05,0.00012,3e-05,0.0,2e-05,7e-05,0.00043,0.0,0.0,0.0001,0.00027,6e-05,0.00024,4e-05,5e-05,5e-05,0.00011,0.00028,4e-05,5e-05,6e-05,0.00013,0.00145,0.02553,0.01064,0.05457,0.0118,0.01617,0.15678,0.00908,3e-05,0.00049,0.00856
75154,1.0,0.0,0.0,8e-05,1e-05,0.0,0.00077,0.00053,1e-05,0.00016,1e-05,9e-05,0.0,1e-05,1e-05,3e-05,4e-05,2e-05,0.0,3e-05,1e-05,0.00013,3e-05,1e-05,3e-05,6e-05,0.00027,0.0,0.0,6e-05,0.00016,5e-05,0.00028,5e-05,5e-05,5e-05,0.00012,0.00034,4e-05,7e-05,8e-05,0.00015,0.00044,0.08429,0.07116,0.29248,0.06327,0.01606,0.14353,0.00162,5e-05,0.0005,0.00107
75235,1.0,1e-05,0.0,0.00011,1e-05,0.0,0.0019,0.00154,1e-05,0.00026,1e-05,0.00012,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,1e-05,3e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00032,0.0,0.0,6e-05,0.00017,8e-05,0.00027,5e-05,4e-05,5e-05,0.00013,0.00033,4e-05,6e-05,8e-05,0.00015,0.00105,0.0598,0.01376,0.1752,0.06499,0.01804,0.30092,0.00205,4e-05,0.00063,0.00138
75108,1.0,1e-05,0.0,9e-05,1e-05,0.0,0.0042,0.0025,1e-05,0.00098,2e-05,0.00075,0.0,2e-05,1e-05,4e-05,5e-05,2e-05,1e-05,4e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.0003,0.0,0.0,6e-05,0.00017,6e-05,0.00033,5e-05,6e-05,6e-05,0.00015,0.0004,5e-05,8e-05,9e-05,0.00018,0.0012,0.49316,0.05447,0.94453,0.20476,0.03028,4.03595,0.00546,5e-05,0.00217,0.00324
75237,1.0,1e-05,0.0,0.00337,1e-05,0.0,0.06255,0.05861,1e-05,0.00346,1e-05,0.00051,0.0,1e-05,1e-05,2e-05,5e-05,1e-05,1e-05,3e-05,1e-05,0.00019,4e-05,0.0,2e-05,0.00012,0.00045,0.0,0.0,0.0001,0.00029,7e-05,0.00028,4e-05,5e-05,5e-05,0.00013,0.00036,4e-05,7e-05,8e-05,0.00017,0.03871,0.42377,0.1785,0.8,0.20908,0.15039,5.18202,0.00992,1e-05,0.00295,0.00696
75249,1.0,0.0,0.0,6e-05,1e-05,0.0,0.00138,0.0011,1e-05,0.0002,1e-05,0.0001,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,1e-05,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00028,0.0,0.0,6e-05,0.00016,5e-05,0.00027,4e-05,5e-05,5e-05,0.00012,0.00032,4e-05,7e-05,7e-05,0.00014,0.00074,0.07765,0.01303,0.01899,0.01263,0.01535,0.40835,0.00195,2e-05,0.00068,0.00125
266,1.0,1e-05,0.0,7e-05,1e-05,0.0,0.00083,0.00067,1e-05,0.00013,1e-05,5e-05,0.0,1e-05,1e-05,3e-05,5e-05,1e-05,0.0,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00039,0.0,0.0,9e-05,0.00024,5e-05,0.00026,5e-05,4e-05,5e-05,0.00011,0.00032,4e-05,6e-05,7e-05,0.00014,0.0005,0.02842,0.01127,0.05185,0.02593,0.01636,0.08888,0.00158,3e-05,0.00043,0.00112
75161,1.0,1e-05,0.0,0.00054,1e-05,0.0,0.01217,0.01096,1e-05,0.00094,1e-05,0.00029,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,1e-05,3e-05,1e-05,0.00012,3e-05,0.0,2e-05,6e-05,0.0003,0.0,0.0,6e-05,0.00017,6e-05,0.00028,4e-05,6e-05,5e-05,0.00013,0.00048,4e-05,7e-05,8e-05,0.00028,0.00685,0.23458,0.04329,1.11623,0.1125,0.04364,3.06994,0.00321,3e-05,0.00115,0.00203
75119,1.0,1e-05,0.0,6e-05,1e-05,1e-05,0.03754,0.01208,0.00039,0.01518,0.00046,0.01113,0.0,0.00039,0.00039,0.00079,0.00083,0.00075,1e-05,0.00089,1e-05,0.0001,2e-05,0.0,2e-05,6e-05,0.0003,0.0,0.0,6e-05,0.00019,5e-05,0.00218,0.00047,0.00049,0.00053,0.00068,0.00228,0.00048,0.00052,0.00057,0.00071,0.00038,11.37411,0.51558,41.08489,9.5404,0.1399,22.27954,0.05463,0.00046,0.02621,0.02796
75117,1.0,1e-05,0.0,6e-05,1e-05,1e-05,0.03777,0.01206,0.00038,0.01545,0.00048,0.01113,0.0,0.0004,0.0004,0.0008,0.00083,0.00072,1e-05,0.00079,1e-05,0.0001,2e-05,0.0,2e-05,6e-05,0.00026,0.0,0.0,6e-05,0.00015,5e-05,0.00225,0.00048,0.0005,0.00055,0.00072,0.00231,0.00048,0.00052,0.00056,0.00075,0.00039,11.2729,0.51263,40.08405,9.56074,0.13775,22.36684,0.05349,0.00044,0.02572,0.02733
75148,1.0,0.0,0.0,6e-05,1e-05,0.0,0.00103,0.00088,1e-05,0.00012,1e-05,4e-05,0.0,1e-05,1e-05,3e-05,5e-05,1e-05,0.0,2e-05,1e-05,0.00012,3e-05,0.0,2e-05,7e-05,0.00032,0.0,0.0,7e-05,0.00019,6e-05,0.00024,4e-05,5e-05,5e-05,0.00011,0.00029,4e-05,6e-05,7e-05,0.00013,0.00087,0.01737,0.00804,0.04826,0.01588,0.01997,0.06904,0.0089,3e-05,0.00042,0.00845
2120,1.0,1e-05,0.0,0.00013,1e-05,0.0,0.00226,0.00179,1e-05,0.00031,1e-05,0.00018,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,0.0,2e-05,1e-05,0.0001,3e-05,0.0,2e-05,5e-05,0.00028,0.0,0.0,6e-05,0.00016,5e-05,0.00027,5e-05,4e-05,5e-05,0.00012,0.00033,4e-05,7e-05,7e-05,0.00015,0.00121,0.09583,0.01952,0.28211,0.03624,0.01716,0.46587,0.00212,3e-05,0.0007,0.0014
236,1.0,1e-05,0.0,0.0005,1e-05,0.0,0.00571,0.00497,1e-05,0.00052,1e-05,0.00023,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,0.0,2e-05,1e-05,0.00011,3e-05,1e-05,2e-05,6e-05,0.00028,0.0,0.0,6e-05,0.00016,6e-05,0.00028,5e-05,5e-05,5e-05,0.00013,0.00035,4e-05,7e-05,8e-05,0.00017,0.00322,0.14153,0.07178,0.30358,0.0405,0.0286,1.46617,0.00256,3e-05,0.00093,0.0016
75159,1.0,0.0,0.0,4e-05,1e-05,0.0,0.00049,0.00037,1e-05,0.0001,1e-05,4e-05,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,1e-05,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.0003,0.0,0.0,7e-05,0.00017,5e-05,0.00026,4e-05,6e-05,5e-05,0.00011,0.00032,4e-05,6e-05,7e-05,0.00014,0.00034,0.0195,0.00656,0.02676,0.0096,0.0284,0.06435,0.00157,3e-05,0.00044,0.0011
75146,1.0,1e-05,0.0,0.00019,1e-05,0.0,0.00509,0.00407,1e-05,0.00065,1e-05,0.00038,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,0.0,3e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00031,0.0,0.0,7e-05,0.00018,6e-05,0.0003,4e-05,7e-05,5e-05,0.00014,0.0005,4e-05,7e-05,0.0001,0.00029,0.00235,0.20388,0.02861,0.42509,0.04823,0.0256,4.77752,0.00328,4e-05,0.00114,0.0021
75182,1.0,1e-05,0.0,0.00028,1e-05,0.0,0.00688,0.00621,1e-05,0.00053,1e-05,0.00016,0.0,1e-05,1e-05,3e-05,5e-05,2e-05,1e-05,3e-05,1e-05,0.00016,5e-05,0.0,3e-05,7e-05,0.0004,0.0,0.0,8e-05,0.00022,9e-05,0.00026,4e-05,6e-05,5e-05,0.00012,0.00032,4e-05,7e-05,7e-05,0.00014,0.00455,0.08435,0.02336,0.55871,0.08746,0.0312,1.34931,0.00265,3e-05,0.00077,0.00185
75121,1.0,1e-05,0.0,6e-05,1e-05,1e-05,0.03747,0.01206,0.00038,0.01517,0.00047,0.0111,0.0,0.0004,0.00039,0.00079,0.00083,0.00073,1e-05,0.00082,1e-05,0.0001,2e-05,0.0,2e-05,6e-05,0.00027,0.0,0.0,6e-05,0.00016,5e-05,0.00221,0.00047,0.0005,0.00054,0.0007,0.00227,0.00048,0.0005,0.00056,0.00072,0.00039,11.39417,0.51332,12.08609,9.18513,0.1396,22.27634,0.05371,0.00044,0.02549,0.02779
75113,1.0,0.0,0.0,0.00015,1e-05,0.0,0.00719,0.00487,1e-05,0.00129,1e-05,0.00106,0.0,1e-05,1e-05,3e-05,5e-05,2e-05,1e-05,4e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00029,0.0,0.0,6e-05,0.00017,5e-05,0.00032,4e-05,6e-05,6e-05,0.00015,0.00051,4e-05,8e-05,9e-05,0.0003,0.00249,0.56138,0.04751,0.58589,0.08782,0.03018,13.23516,0.00565,8e-05,0.0022,0.00336
75172,1.0,1e-05,0.0,6e-05,1e-05,0.0,0.02114,0.00375,0.00011,0.0173,0.00013,0.00034,0.0,0.00012,0.00012,0.00025,0.00027,0.00022,0.0,0.00029,1e-05,0.0001,1e-05,1e-05,2e-05,6e-05,0.0004,0.0,0.0,9e-05,0.00025,6e-05,0.00091,0.00017,0.00018,0.00019,0.00037,0.00096,0.00017,0.0002,0.00021,0.00038,0.00031,0.0,0.0,0.0,2e-05,0.0,0.04985,0.00207,0.00027,0.00056,0.00124
75221,1.0,1e-05,0.0,0.00013,1e-05,1e-05,0.00256,0.00194,1e-05,0.0004,1e-05,0.00025,0.0,1e-05,1e-05,3e-05,5e-05,2e-05,1e-05,3e-05,1e-05,0.00013,3e-05,1e-05,3e-05,6e-05,0.00045,0.0,0.0,0.0001,0.00029,6e-05,0.00029,5e-05,5e-05,6e-05,0.00013,0.00039,4e-05,8e-05,8e-05,0.00019,0.00121,0.12881,0.0231,0.59106,0.13036,0.01928,0.52673,0.00238,4e-05,0.00082,0.00152
75100,1.0,1e-05,0.0,7e-05,1e-05,0.0,0.00203,0.00161,1e-05,0.00029,1e-05,0.00016,0.0,1e-05,1e-05,3e-05,4e-05,2e-05,1e-05,3e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00028,0.0,0.0,6e-05,0.00016,5e-05,0.00028,4e-05,6e-05,6e-05,0.00012,0.00035,4e-05,7e-05,8e-05,0.00016,0.00102,0.08169,0.01256,0.05453,0.01959,0.01547,0.35937,0.00207,3e-05,0.0007,0.00135
75217,1.0,0.0,0.0,6e-05,1e-05,0.0,0.00087,0.00066,1e-05,0.00015,1e-05,8e-05,0.0,1e-05,1e-05,3e-05,4e-05,1e-05,0.0,2e-05,1e-05,0.00011,3e-05,0.0,2e-05,6e-05,0.00028,0.0,0.0,6e-05,0.00016,5e-05,0.00026,5e-05,4e-05,5e-05,0.00012,0.00032,4e-05,7e-05,7e-05,0.00014,0.00052,0.04585,0.01385,0.02741,0.01793,0.0145,0.15004,0.00162,4e-05,0.00048,0.0011
75197,1.0,1e-05,0.0,9e-05,1e-05,1e-05,0.02335,0.00939,8e-05,0.01334,8e-05,0.00078,0.0,8e-05,8e-05,0.00017,0.00019,0.00015,1e-05,0.00021,1e-05,0.00011,1e-05,1e-05,2e-05,6e-05,0.00047,0.0,0.0,0.0001,0.00028,9e-05,0.00068,0.00013,0.00013,0.00015,0.00027,0.00076,0.00012,0.00014,0.00015,0.00034,0.00057,0.0,0.0,0.0,1e-05,1e-05,0.30331,0.00407,0.00031,0.00129,0.00247
