@RELATION auto-sklearn_FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC

@DATA
75215,1.0,0.9917578352908945,0.5533954367490211,0.5,0.4466045632509788,0.05339543674902117,0.004050222762251924,246.9,87.59841852054049,2.787849131364728,-1.9918989289307059,11.18775147831655,0.5620352626749442,-5.508983396351134,5.508983396351134,3.4011973816621555,8.91018077801329,0.0,2.0,30.0,0.0,7407.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,9.46564411545989,0.43914809597723925,-4.567334864632789,2.1435946634483614,0.0,0.0,0.0,0.0,0.0
75197,1.0,3.5794743057351135,0.1980617807389461,0.058823529411764705,0.015748031496062992,0.05480059942231394,1.2113870381586918,0.8255,593.3677699258393,25.419772877235076,-3.0,39.44394091230836,?,0.1917660156219544,-0.19176601562195433,7.600902459542082,7.409136443920128,0.0,17.0,2000.0,0.0,1651.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,22.596532821655273,3.9331116076633332,-2.8460540771484375,2.519150089939451,0.0,0.0,0.0,0.0,0.0
75237,1.0,0.7378736147990802,0.7918800894091566,0.5,0.20811991059084348,0.29188008940915655,1.8271625991997027e-05,54729.666666666664,-0.5975548261535093,-0.7926032911766772,-0.9140236377716064,0.13929334047064063,0.7918801125999829,-10.910161193614513,10.910161193614513,1.0986122886681098,12.008773482282624,0.0,2.0,3.0,0.0,164189.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.039879728108644485,-0.3348021370669206,-0.6223916411399841,0.2378660138627058,0.0,0.0,0.0,0.0,0.0
254,1.0,0.9992798259315424,0.5157972079353417,0.5,0.4842027920646583,0.015797207935341673,0.004041146216017634,247.45454545454547,1356.0007352941172,49.785486588539754,-1.999635019156095,173.523875509437,0.51579650110733,-5.511226910413041,5.511226910413041,3.091042453358316,8.602269363771356,0.0,2.0,22.0,1.0,5444.0,1694.0,1694.0,22.0,0.045454545454545456,0.31116825863335784,0.01414401175606172,0.0,0.0,36.85106152194422,4.065255841247129,-6.063253354325881,5.937944217803485,0.0,0.0,0.0,0.0,0.0
75185,1.0,0.9958239880644121,0.5380249716231555,0.5,0.4619750283768445,0.03802497162315552,0.003178206583427923,314.64285714285717,1.317918300628662,0.005683834334760084,-1.2094976902008057,0.7052435264872242,0.7303064699205448,-5.7514382087550215,5.7514382087550215,2.6390573296152584,8.39049553837028,0.0,2.0,14.0,0.0,4405.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9522081017494202,0.4966645150977586,-0.010942818596959114,0.2804854858956802,0.0,0.0,0.0,0.0,0.0
244,1.0,3.3204194449080857,0.10671641791044777,0.1,0.09179104477611941,0.0045516270692468365,0.056716417910447764,17.63157894736842,1.9763150215148926,0.09945493936538696,-1.1362007856369019,0.6151257689036999,0.1373134328358209,-2.869691552658626,2.869691552658626,4.330733340286331,7.200424892944957,0.0,10.0,76.0,0.0,1340.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0399093627929688,0.5415828621603156,-0.13419979810714722,0.24837603272535472,0.0,0.0,0.0,0.0,0.0
75240,1.0,0.9473321982231081,0.6342759940463534,0.5,0.3657240059536466,0.13427599404635338,0.01275781416117372,78.38333333333334,1911.103482572295,38.725686754507784,-1.994828165663844,146.1072827278473,0.6342700160535419,-4.361611319722948,4.361611319722948,4.0943445622221,8.455955881945048,0.0,2.0,60.0,17.0,4703.0,4703.0,29447.0,60.0,0.2833333333333333,1.0,0.10435537600113402,0.0,0.0,43.14434469696044,3.9339840252639484,-22.79380338813252,4.948665148961848,0.0,0.0,0.0,0.0,0.0
75113,1.0,0.33248660926276347,0.9387247278382581,0.5,0.061275272161741834,0.4387247278382581,0.01119751166407465,89.30555555555556,9640.004252196235,572.2924853050315,-1.9625427588973707,1740.675143510928,0.9427682737169517,-4.49206369821561,4.49206369821561,4.68213122712422,9.17419492533983,0.0,2.0,108.0,0.0,9645.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,98.19371795654297,13.380638468549366,-1.1824332475662231,19.870326929189556,0.0,0.0,0.0,0.0,0.0
75231,1.0,6.620420668885037,0.013059701492537313,0.01,0.005597014925373134,0.0017703248006382775,0.05970149253731343,16.75,115.78911590576172,15.754332467913628,0.9003109931945801,18.061812803398542,0.011206259508802436,-2.8183982582710754,2.8183982582710754,4.1588830833596715,6.977281341630747,0.0,100.0,64.0,0.0,1072.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,8.885228157043457,3.1392695950344205,0.9206903576850891,1.4797961507751884,0.0,0.0,0.0,0.0,0.0
75203,1.0,2.447790627105536,0.2897065673032138,0.1666666666666667,0.08337214718211458,0.07356423481572022,6.145784816022357,0.16271314892004546,1381.0008055893459,2.7168437392199754,-3.0,18.288341118334614,?,1.8157664510586435,-1.8157664510586435,9.487593248937424,7.671826797878781,0.0,6.0,13195.0,0.0,2147.0,0.0,0.0,13195.0,0.0,0.0,0.0,0.0,0.0,37.188724517822266,1.343548489557222,-2.267786741256714,1.5816938581054834,0.0,0.0,0.0,0.0,0.0
275,1.0,1.4843781286372952,0.5149672591206735,0.3333333333333333,0.24134705332086062,0.12843812920420758,0.02806361085126286,35.63333333333333,2133.0004679457184,303.84044034554523,-1.999996499702475,725.0456526575841,0.5149685920024514,-3.5732815293628897,3.5732815293628897,4.0943445622221,7.6676260915849905,0.0,3.0,60.0,0.0,2138.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,46.206065272274785,7.866983250701509,-0.30469153709057,15.61893129758649,0.0,0.0,0.0,0.0,0.0
75189,1.0,0.9183508131041469,0.6666116778019118,0.5,0.3333883221980882,0.16661167780191177,2.4439495446616504e-05,40917.375,4.319823766501327,2.0116642582032394,-1.164648942469765,1.6104196548074667,?,-10.619310068447774,10.619310068447774,2.0794415416798357,12.69875161012761,0.0,2.0,8.0,0.0,327339.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.649161458015442,0.41488153487443924,-1.0875322818756104,1.0714212755578947,0.0,0.0,0.0,0.0,0.0
75124,1.0,0.5354020284512099,0.8778877887788779,0.5,0.12211221122112212,0.37788778877887785,0.005280528052805281,189.375,211.43321333838568,23.273074831396695,-1.9998884609837828,37.87207237511266,0.8778877887788777,-5.243729176263634,5.243729176263634,2.772588722239781,8.016317898503415,0.0,2.0,16.0,0.0,3030.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.609353624934453,3.24265471474338,-8.02174598888657,3.5816622869830983,0.0,0.0,0.0,0.0,0.0
75172,1.0,3.141290348986793,0.19910846953937592,0.1,0.04606240713224369,0.05211218187176482,4.728083209509658,0.2115021998742929,49.01882220043651,0.09672705786836897,-3.0,4.349040814784915,?,1.5535198792530045,-1.5535198792530045,8.065265208897733,6.511745329644728,0.0,10.0,3182.0,0.0,673.0,0.0,0.0,3182.0,0.0,0.0,0.0,0.0,0.0,7.142749309539795,0.9220772076027622,-2.041241407394409,1.1033456892206124,0.0,0.0,0.0,0.0,0.0
75178,1.0,3.321915599696736,0.10090031862661723,0.1,0.09938655871914368,0.0004163430157281074,7.937317866902519e-05,12598.714285714286,1.65195472859795,-0.07310433607005061,-1.9998368024631539,0.752438902608426,0.10031636053505984,-9.441350046916725,9.441350046916725,2.6390573296152584,12.080407376531983,0.0,10.0,14.0,0.0,176382.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.2021292895078659,-0.15309562878350594,-0.7445933818817139,0.2595973718905746,0.0,0.0,0.0,0.0,0.0
246,1.0,3.3204194449080857,0.10671641791044777,0.1,0.09179104477611941,0.0045516270692468365,0.04776119402985075,20.9375,0.610816240310669,-0.047836098819971085,-0.9527139663696289,0.2610668907022186,0.1171641791044776,-3.041541809585285,3.041541809585285,4.1588830833596715,7.200424892944957,0.0,10.0,64.0,0.0,1340.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.39875006675720215,-0.011055340792154311,-0.34430035948753357,0.1645227929271571,0.0,0.0,0.0,0.0,0.0
75195,1.0,0.9722210269299298,0.5978034047226799,0.5,0.40219659527732016,0.09780340472267987,0.0003660992128866923,2731.5,3.4816912977907384,-0.7592433649042232,-1.8227262816479857,1.2133897206146953,0.6529013362621271,-7.912606187835772,7.912606187835772,2.302585092994046,10.215191280829819,0.0,2.0,10.0,0.0,27315.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.341301197580255,0.2527841534386107,-1.1503665614454286,0.8889507382299727,0.0,0.0,0.0,0.0,0.0
2122,1.0,3.497851695876028,0.159857431641664,0.05555555555555555,0.0009043515267581658,0.052219832375173955,0.0003191828917969997,3133.0,11.298806880265055,3.028290315641432,-1.9614748037271548,2.519464620205345,0.15671866951939462,-8.049746290952191,8.049746290952191,1.791759469228055,9.841505760180247,0.0,18.0,6.0,0.0,18798.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.646752922843149,2.141721906135836,0.19627836425048195,0.6643173883162412,0.0,0.0,0.0,0.0,0.0
75207,1.0,3.2036572657265836,0.15625,0.1,0.052556818181818184,0.040097094516141234,4.599431818181818,0.21741815935762818,46.65317994323791,0.029894164981478774,-3.0,4.198979591160405,?,1.525932778079538,-1.525932778079538,8.08271113423758,6.556778356158042,0.0,10.0,3238.0,0.0,704.0,0.0,0.0,3238.0,0.0,0.0,0.0,0.0,0.0,6.390334129333496,0.9019222569581574,-1.5000001192092896,1.0645520915615814,0.0,0.0,0.0,0.0,0.0
75201,1.0,2.429562438847803,0.2940320232896652,0.16666666666666663,0.08345463367297429,0.07879992229395537,6.032023289665211,0.16578185328185327,570.4604807210147,2.350397314725571,-3.0,11.021770252201204,?,1.7970824917169697,-1.7970824917169697,9.428029072607428,7.630946580890459,0.0,6.0,12432.0,0.0,2061.0,0.0,0.0,12432.0,0.0,0.0,0.0,0.0,0.0,22.212186813354492,1.284196799448512,-2.47487211227417,1.5202545878545488,0.0,0.0,0.0,0.0,0.0
75105,1.0,0.12798683352157714,0.9823582089552239,0.5,0.01764179104477612,0.48235820895522385,0.006865671641791045,145.65217391304347,33432.359436668594,2321.387522678732,-1.9999862989060662,5674.451005526277,0.982358208955224,-4.9812214088899625,4.9812214088899625,5.438079308923196,10.419300717813158,0.0,2.0,230.0,211.0,33500.0,33500.0,5376290.0,230.0,0.9173913043478261,1.0,0.6977663854639844,0.0,0.0,182.76494065818977,23.67606351954989,-10.478719280974392,36.903168544418484,0.0,0.0,0.0,0.0,0.0
75126,1.0,0.5609221694381179,0.8687258687258688,0.5,0.13127413127413126,0.36872586872586877,10.555019305019306,0.09474165523548239,1027.2477997551334,43.77951022764785,-0.9706563949584961,104.050081286791,0.8696999256781867,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.05398178100586,3.872345963249406,-0.049653809517621994,4.081590908616697,0.0,0.0,0.0,0.0,0.0
75139,1.0,0.9237674644832907,0.6610945273631841,0.5,0.3389054726368159,0.16109452736318408,0.004776119402985075,209.375,144.54284202030877,34.871250235269045,-0.07489538192749023,37.07437769914572,0.6610945273631841,-5.3441269025793305,5.3441269025793305,3.871201010907891,9.215327913487222,0.0,2.0,48.0,0.0,10050.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,11.551305770874023,4.784504286371744,0.32439759373664856,2.9413762297345953,0.0,0.0,0.0,0.0,0.0
75239,1.0,0.9443547030267275,0.6379707916986933,0.5,0.3620292083013067,0.1379707916986933,0.02536510376633359,39.42424242424242,30.96304702758789,5.229958094222913,-1.8830041885375977,9.159290860687747,0.6379929266136163,-3.674380917046025,3.674380917046025,3.4965075614664802,7.170888478512505,0.0,2.0,33.0,0.0,1301.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,5.591684341430664,1.5151810998266393,-0.8763390183448792,1.68213778251707,0.0,0.0,0.0,0.0,0.0
75116,1.0,0.6618391918500395,0.8281853281853282,0.5,0.1718146718146718,0.3281853281853282,10.555019305019306,0.09474165523548239,1028.6230450575097,42.660544234117076,-0.819603443145752,100.4887444112204,0.8272203641768858,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.08489990234375,3.8471771269753936,-0.0746779814362526,3.980649566028423,0.0,0.0,0.0,0.0,0.0
75182,1.0,0.879780315772548,0.7012314948251015,0.5,0.29876850517489845,0.20123149482510153,0.0005240403511070353,1908.25,1889.6507568359375,266.4853620827198,-1.0953505039215088,617.3354925185989,0.711384188225866,-7.55394187067858,7.55394187067858,2.0794415416798357,9.633383412358416,0.0,2.0,8.0,0.0,15266.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,36.40793228149414,6.757664868142456,-0.30137163400650024,11.989468700121726,0.0,0.0,0.0,0.0,0.0
75093,1.0,0.7162427436872453,0.8028246263540382,0.5,0.19717537364596188,0.3028246263540381,0.002879473467708762,347.2857142857143,1099.3043212890625,249.4564051387923,3.4006128311157227,295.02090764481534,0.8028281016273807,-5.85014782526081,5.85014782526081,3.044522437723423,8.894670262984233,0.0,2.0,21.0,5.0,7293.0,4.0,20.0,21.0,0.23809523809523808,0.0005484711367064308,0.00013058836588248352,0.0,0.0,25.668903350830078,10.393589082218352,1.923622965812683,6.479379059282948,0.0,0.0,0.0,0.0,0.0
75202,1.0,3.7996661989104603,0.22142214221422143,0.039999999999999994,0.0072007200720072,0.05344023509666523,3.3825382538253828,0.295635976583289,48.48137493077246,0.5960955390491928,-3.0,5.073782754563754,?,1.2186263903337806,-1.2186263903337806,8.231642179973411,7.01301578963963,0.0,25.0,3758.0,0.0,1111.0,0.0,0.0,3758.0,0.0,0.0,0.0,0.0,0.0,6.436656475067139,1.0494455764206947,-1.5,1.1962028887335159,0.0,0.0,0.0,0.0,0.0
75133,1.0,0.06196793034754148,0.9927479110830837,0.5,0.007252088916916285,0.4927479110830837,0.0059908560618004095,166.92105263157896,3172.195935153465,738.8746638873332,-1.9686901569366455,876.1575683962798,0.9927483326000004,-5.117520961907512,5.117520961907512,3.6375861597263857,8.755107121633896,0.0,2.0,38.0,0.0,6343.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,55.1995964050293,17.977441867519367,-2.015989065170288,15.510347839854242,0.0,0.0,0.0,0.0,0.0
258,1.0,3.321474284614173,0.10355815188528943,0.1,0.09479553903345725,0.0025027873962715184,0.016994158258098777,58.84375,3761.000244140625,161.2714476384184,-1.6474356651306152,533.1404586870239,0.17073879548120513,-4.0748856258574255,4.0748856258574255,4.1588830833596715,8.233768709217097,0.0,10.0,64.0,0.0,3766.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,61.34329605102539,5.253106635784911,-1.3137593269348145,11.097024246411666,0.0,0.0,0.0,0.0,0.0
75121,1.0,0.266379433468784,0.9546332046332047,0.5,0.045366795366795366,0.4546332046332046,10.555019305019306,0.09474165523548239,1029.6402567290502,43.773042697241976,-0.8355803489685059,104.41279405218268,0.9546218877740618,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.10872268676758,3.860356788624974,-0.1979689747095108,4.093435545503743,0.0,0.0,0.0,0.0,0.0
75095,1.0,0.3068064121394236,0.9451125501079247,0.5,0.05488744989207524,0.4451125501079248,0.001541782300339192,648.6,142.87164306640625,56.732766437530515,0.23101377487182617,60.841158367668505,0.9451130894633719,-6.474816193873218,6.474816193873218,1.6094379124341003,8.084254106307318,0.0,2.0,5.0,0.0,3243.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.73403549194336,3.783587571978569,-0.6337890625,3.9197490429056585,0.0,0.0,0.0,0.0,0.0
75115,1.0,0.4093488423003566,0.917953667953668,0.5,0.08204633204633205,0.41795366795366795,10.555019305019306,0.09474165523548239,1027.2891845703125,43.36857180031748,-0.9648969173431396,102.65266490019134,0.9179487179487179,2.3566015102914397,-2.3566015102914397,9.299723933110869,6.943122422819428,0.0,2.0,10935.0,0.0,1036.0,0.0,0.0,10935.0,0.0,0.0,0.0,0.0,0.0,32.05495071411133,3.85518594297023,-0.08893806487321854,4.03804152572107,0.0,0.0,0.0,0.0,0.0
75222,1.0,0.44452139439223465,0.9075723830734966,0.5,0.09242761692650334,0.40757238307349664,0.017817371937639197,56.125,174.6055991041434,9.850328552864038,-1.7086082847290225,36.003629278106416,0.901973929236499,-4.027581346062418,4.027581346062418,2.772588722239781,6.8001700683022,0.0,2.0,16.0,1.0,898.0,14.0,14.0,16.0,0.0625,0.015590200445434299,0.0009743875278396437,0.0,0.0,13.289303936028535,1.6801786028438093,-1.75833307331778,2.71805554664607,0.0,0.0,0.0,0.0,0.0
4769,1.0,?,?,?,?,?,0.0032323232323232323,309.375,7655.9724020822,873.8117624958829,-0.6266317367553711,1996.0150908399373,?,-5.734554133322955,5.734554133322955,3.6888794541139363,9.423433587436891,0.0,?,40.0,0.0,12375.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.352463722229004,-4.606731435842812,-84.36795043945312,17.29910265091775,0.0,0.0,0.0,0.0,0.0
2280,1.0,?,?,?,?,?,0.0010851871947911015,921.5,-1.1797564029693604,-1.190689817070961,-1.1985208988189697,0.0060950440303903395,?,-6.826002777109878,6.826002777109878,2.0794415416798357,8.905444318789714,0.0,?,8.0,0.0,7372.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.008798676542937756,-0.0038526186399394646,-0.0407424159348011,0.015143119053091186,0.0,0.0,0.0,0.0,0.0
2307,1.0,?,?,?,?,?,0.0012048999263672268,829.9444444444445,10153.650859034122,904.6605713998932,-0.5558359622955322,2638.8996453562218,?,-6.721358764146153,6.721358764146153,2.8903717578961645,9.611730522042317,0.0,?,18.0,0.0,14939.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,98.37425994873047,9.214396099042562,-1.4717762470245361,27.971043843371962,0.0,0.0,0.0,0.0,0.0
5024,1.0,?,?,?,?,?,0.0044444444444444444,225.0,-0.866234540939331,-1.0928374249016086,-1.3201078176498413,0.16201579691665904,?,-5.41610040220442,5.41610040220442,1.3862943611198906,6.802394763324311,0.0,?,4.0,0.0,900.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.28722548484802246,0.05653903912752867,-0.35667797923088074,0.256064936877358,0.0,0.0,0.0,0.0,0.0
4892,1.0,?,?,?,?,?,0.0028486163863266412,351.04761904761904,576.329345703125,81.51044419461924,0.9639408588409424,139.3485299654942,?,-5.860921881066291,5.860921881066291,3.044522437723423,8.905444318789714,0.0,?,21.0,0.0,7372.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,20.96137046813965,5.398353062924885,-0.7831974029541016,4.943832847158382,0.0,0.0,0.0,0.0,0.0
2306,1.0,?,?,?,?,?,0.00027254640102477445,3669.1,-1.4945788383483887,-1.551127922614009,-1.9997817278428869,0.1496086559872187,?,-8.2077016793668,8.2077016793668,2.302585092994046,10.510286772360844,0.0,?,10.0,0.0,36691.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.008097056299448013,-0.003387603040027898,-0.01477236207574606,0.006694665784955573,0.0,0.0,0.0,0.0,0.0
2288,1.0,?,?,?,?,?,0.0028486163863266412,351.04761904761904,576.329345703125,81.51044419461924,0.9639408588409424,139.3485299654942,?,-5.860921881066291,5.860921881066291,3.044522437723423,8.905444318789714,0.0,?,21.0,0.0,7372.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,20.96137046813965,5.398353062924885,-0.7831974029541016,4.943832847158382,0.0,0.0,0.0,0.0,0.0
4779,1.0,?,?,?,?,?,0.050436953807740326,19.826732673267326,2023.5899658203125,78.89800691269137,-0.3645970821380615,269.96031674038045,?,-2.9870311621012546,2.9870311621012546,5.308267697401205,8.29529885950246,0.0,?,202.0,0.0,4005.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,41.17897415161133,2.253734525578963,-36.846744537353516,7.063697262194517,0.0,0.0,0.0,0.0,0.0
2309,1.0,?,?,?,?,?,0.0003901487442087296,2563.125,7058.729542860801,913.3121283634666,-1.0920182685895878,2323.8148049564184,?,-7.8489824961463235,7.8489824961463235,2.0794415416798357,9.92842403782616,0.0,?,8.0,0.0,20505.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,72.26182556152344,11.248165891505778,-0.3071194291114807,23.460020867752664,0.0,0.0,0.0,0.0,0.0
2292,1.0,?,?,?,?,?,0.0035555555555555557,281.25,145.91824340820312,35.029844325087716,-0.08190560340881348,37.38114065131407,?,-5.63924395351863,5.63924395351863,3.871201010907891,9.51044496442652,0.0,?,48.0,0.0,13500.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,11.55811595916748,4.7866563223875485,0.312971293926239,2.954179637242707,0.0,0.0,0.0,0.0,0.0
4883,1.0,?,?,?,?,?,0.0016277807921866521,614.3333333333334,323.7693923069449,79.67254878426856,0.9639408588409424,105.42530803556463,?,-6.420537669001714,6.420537669001714,2.4849066497880004,8.905444318789714,0.0,?,12.0,0.0,7372.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.269277572631836,5.179579322536786,-0.7831974029541016,4.424204515765703,0.0,0.0,0.0,0.0,0.0
4772,1.0,?,?,?,?,?,0.004340748779164406,230.375,-1.1639093160629272,-1.1978388242423534,-1.2279666662216187,0.014321283460086303,?,-5.439708415989988,5.439708415989988,3.4657359027997265,8.905444318789714,0.0,?,32.0,0.0,7372.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.02432716079056263,-0.0018090461508109001,-0.03165235370397568,0.012199985987808441,0.0,0.0,0.0,0.0,0.0
4796,1.0,?,?,?,?,?,0.03326663331665833,30.06015037593985,7991.003811837606,463.5706836305616,-0.18612432479858398,1325.5833172784367,?,-3.403200386838592,3.4032003868385914,5.583496308781699,8.98669669562029,0.0,?,266.0,0.0,7996.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,89.40361785888672,9.274567123598837,-2.195953845977783,17.747106637392935,0.0,0.0,0.0,0.0,0.0
2313,1.0,?,?,?,?,?,0.0010851871947911015,921.5,-1.1835296154022217,-1.1945379376411438,-1.2065609693527222,0.006796490696688237,?,-6.826002777109878,6.826002777109878,2.0794415416798357,8.905444318789714,0.0,?,8.0,0.0,7372.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.021982628852128983,-0.006175302842166275,-0.017840616405010223,0.012486298625528315,0.0,0.0,0.0,0.0,0.0
4790,1.0,?,?,?,?,?,0.03139069534767384,31.856573705179283,7991.003811837606,642.1047528984591,-0.8172917366027832,1337.1404483968322,?,-3.4612437564885066,3.461243756488507,5.5254529391317835,8.98669669562029,0.0,?,251.0,0.0,7996.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,89.40361785888672,15.124316601668054,-44.16343307495117,19.170129417009754,0.0,0.0,0.0,0.0,0.0
2315,1.0,?,?,?,?,?,0.0016277807921866521,614.3333333333334,323.7693923069449,79.67254878426856,0.9639408588409424,105.42530803556463,?,-6.420537669001714,6.420537669001714,2.4849066497880004,8.905444318789714,0.0,?,12.0,0.0,7372.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.269277572631836,5.179579322536786,-0.7831974029541016,4.424204515765703,0.0,0.0,0.0,0.0,0.0
4893,1.0,?,?,?,?,?,0.0007802974884174591,1281.5625,6719.606795643044,437.862979925658,-1.0920182685895878,1622.03517764269,?,-7.155835315586378,7.155835315586378,2.772588722239781,9.92842403782616,0.0,?,16.0,0.0,20505.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,70.76852416992188,5.9781048079021275,-5.867455959320068,16.97724081800652,0.0,0.0,0.0,0.0,0.0
4885,1.0,?,?,?,?,?,0.00027254640102477445,3669.1,-1.188598230219335,-1.1964564993963673,-1.2026724815368652,0.003664290259953897,?,-8.2077016793668,8.2077016793668,2.302585092994046,10.510286772360844,0.0,?,10.0,0.0,36691.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.018026534467935562,0.0004419666947796941,-0.011050965636968613,0.007399082491716184,0.0,0.0,0.0,0.0,0.0
4774,1.0,?,?,?,?,?,0.00027254640102477445,3669.1,3.5124981893297544,-0.754839393529491,-1.8211298967830511,1.2223250961372307,?,-8.2077016793668,8.2077016793668,2.302585092994046,10.510286772360844,0.0,?,10.0,0.0,36691.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.347870990776485,0.25376102150305097,-1.168144823335729,0.8913762857594406,0.0,0.0,0.0,0.0,0.0
2300,1.0,?,?,?,?,?,0.001530612244897959,653.3333333333334,10.75415325164795,3.037913719813029,-0.8339674472808838,5.456216867674973,?,-6.482087463556454,6.482087463556454,1.0986122886681098,7.580699752224563,0.0,?,3.0,0.0,1960.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.2692196369171143,0.8182759806513786,-0.8448458909988403,1.7695349982848938,0.0,0.0,0.0,0.0,0.0
4881,1.0,?,?,?,?,?,0.004340748779164406,230.375,8.398560523986816,0.8951264098286629,-1.3067413568496704,3.2451089643474926,?,-5.439708415989988,5.439708415989988,3.4657359027997265,8.905444318789714,0.0,?,32.0,0.0,7372.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.1736176013946533,0.617036843628739,-0.022607745602726936,0.8860650474358256,0.0,0.0,0.0,0.0,0.0
